Manuscript,Canonical Story ID,Canonical Story Title,Folio Start,Column Start,Line Start,Folio End,Column End,Line End,Miracle Number,Number of Paintings,Incipit,Macomber Incipit,Confidence Score,Notes
EMML (HMML) 642,474,Bishop Hildephonsus sees the icon of Saint Mary sweating; she asks him to raise a girl from the dead.,88b,,,88b,,,,,,FALSE,,
EMML (HMML) 642,479,"Tekta, who is childless, has a dream about ten generations ending with the moon and the sun.",7a,,,7a,,,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ እምውሉደ፡ እስራኤል፡ ጻድቅ፡ ወፈራሄ፡ እግዚአብሔር፡ ውእቱ፡ በኵሉ። ወይቤላ፡ ለብእሲቱ፡ ቴክታ፡ ብነ፡ ወርቅ፡ ወብሩር፡ ወአልባስ፡ ቀጠንት፡ ዘአልቦ፡ ኍልቍ,TRUE,High,
EMML (HMML) 642,480,The Assumption as narrated by Saint John to Prochorus.,20b,,,20b,,,,,ዜና፡ ፍልሰታ። ወይእዜኒ፡ አብሮኮሮስ፡ አነ፡ አንከርኩ፡ እምዕበየ፡ ስብሐት፡ ዘተውህበ፡ ለእምነ፡ ወለእግዝእትነ፡…. ብፅዕት፡ ከርሥ፡ ዘወለደታ፡ ውስተ፡ ዓለም,TRUE,High,
EMML (HMML) 642,481,Saint John tells Prochorus how he and the other Apostles were brought together on the 15th of Naṣase.,21a,,,21a,,,,,ዜና፡ ፍልሰታ። ወአመ፡ ተጋብኡ፡ ኵሎሙ፡ ሐዋርያት፡ አነ፡ ምስሌሆሙ፡ በከመ፡ ትሬእዩኒ፡ በአዕይንቲከ፡ ኦወልድየ፡ አብሮኮሮስ፡ ወተጋባዕነ፡ በበይናቲነ፡ ውስተ፡ ገነተ፡ ተድላ,TRUE,High,
EMML (HMML) 642,482,Plato is present at the Transitus of Saint Mary.,21b,,,21b,,,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ ዘስሙ፡ አፍላጦን፡ ወመጽአ፡ ኀበ፡ ፍልሰተ፡ ሥጋሃ፡ ለእግዝእትነ፡…. መሐከ፡ ኵሎ፡ መካነ፡ እምኵሎሙ፡ መካን,TRUE,High,
EMML (HMML) 642,483,Saint Thomas relates how he was taken to Heaven and saw the body of Saint Mary.,21b,,,21b,,,,,,FALSE,,
EMML (HMML) 642,484,Saint Mary narrates to Saint John a revelation made to her by Christ on Golgotha.,23a,,,23a,,,,,በእንተ፡ ዕበያ፡ ወክብራ፡ ለእግዝእትነ፡…. ይቤ፡ ዮሐንስ፡ ወልደ፡ ንጕድጓድ፡ ዘያፈቅሮ፡ እግዚእ፡ ኢየሱስ፡ በእንተ፡ ዕበየ፡ ንጽሕናሁ፡ ወእግዝእትነ፡…. ታፈቅሮ፡ ፈድፋደ፡ በከመ፡ ያፈቅሮ፡ ወልዳ፡ ወአውሥአቶ፡ ቡርክት፡ ወትቤሎ፡ ስማዕ፡ ኦዮሐንስ፡ እንግርከ፡ ኅቡዓ,TRUE,High,
EMML (HMML) 642,485,Christ grants Saint Mary a vision of the sufferings of those in Hell.,24a,,,24a,,,,,ወትቤ፡ እግዝእትነ፡…. አውሣእክዎ፡ ለወልድየ፡ ወእቤሎ፡ አርእየኒ፡ ሶበ፡ ትወጽእ፡ ነፍሰ፡ ኃጥኣን፡ እምሥጋሃ,TRUE,High,
EMML (HMML) 642,486,"The magi and their chief, Balaam, see the star of Christ's birth.",24b,,,24b,,,,,ዘኮነ፡ እምቅድመ፡ ልደታ፡ ለቅድስት፡ ሐና፡ ፲፻ወ፭፻ወ፳፡ ዓመት። ወሀሎ፡ አሐዱ፡ ብእሲ፡ በብሔረ፡ ምሥራቅ፡ ዘስሙ፡ በለዓለም፡ ዘየአምር፡ መጸእያተ፡ በሕገ፡ መሰግላን,TRUE,High,
EMML (HMML) 642,487,A continuation of Christ's revelation to Saint Mary (nos. 483 and 484).,25b,,,25b,,,,,ወይቤለኒ፡ ፍቁር፡ ወልድየ፡ እንዘ፡ ይብል፡ ኦወላዲትየ፡ ርኢ፡ ኀበ፡ መትሕት፡ ወነጸሪ። ወአንሰ፡ ሶበ፡ ሰማዕኩ፡ እምኔሁ፡ ዘንተ፡ ሐወጽኩ፡ ወርኢኩ,TRUE,High,
EMML (HMML) 642,488,"Narration of the consecration of the first church; when the patriarchs are commemorated, they rise from the dead and are baptized.",26a,,,26a,,,,,ወእንዘ፡ ሀሎነ፡ በምድረ፡ ይሁዳ፡ አመ፡ ፷፡ ለኅዳር፡ ናሁ፡ ደመና፡ ብሩህ፡ ፆረነ፡ ምስሌሁ፡ ወምስለ፡ አርዳኢሁ፡ ወምስለ፡ ማርያም፡ መግደላዊት፡ ወአብጽሐነ፡ ኀበ፡ ዝንቱ፡ ቤት,TRUE,High,
EMML (HMML) 642,489,The beginning of the history of the Ark of Zion in the giving of the Ten Commandments.,27b,,,27b,,,,,ስምዑኒ፡ እንግርክሙ፡ ጥንተ፡ ሙላዳ፡ ለጽዮን፡ ፀወንነ፡ አመ፡ ጾመ፡ ፵፡ መዓልተ፡ ወ፵፡ ሌሊተ፡ በደብረ፡ ሲና፡ ወወሀቦ፡ ጽላተ፡ ዘዕብን፡ ዘውስቴቱ፡ ጽሑፍ፡ ፲፡ ቃላት,TRUE,High,
EMML (HMML) 642,490,The miracles of the Ark of Zion in the days of Joshua.,28a,,,28a,,,,,ወሶበ፡ ሞተ፡ ሙሴ፡ ተመጠወ፡ ኢየሱ፡ ለጽዮን፡ እንተ፡ ይእቲ፡ እግዝእትነ፡ ማርያም፡ ወሖረ፡ ኀበ፡ ገባዖን፡ ወበጽሐ፡ ኀበ፡ ዮርዳኖስ፡ ወተክፍለ፡ ፲፪፡ ከመ፡ ይኩን፡ ትእምርተ፡ ለዘይመጽእ,TRUE,High,
EMML (HMML) 642,491,"The history of the Ark of Zion during the reigns of David and Solomon; Menelik takes the Ark toward Axum; when they reach the Red Sea, it parts before them.",28a,,,28a,,,,,ወእምዝ፡ ነግሠ፡ ዳዊት፡ ንጉሠ፡ እስራኤል፡ ወፄወውዋ፡ ኤሎፍላውያን፡ ለታቦተ፡ ጽዮን፡ ወወሰድዋ፡ ውስተ፡ ሀገሮሙ። ወበህየ፡ አውረደት፡ ሎሙ፡ መቅሠፍተ፡ ብዙኃ,TRUE,High,
EMML (HMML) 642,492,"The Ark of Zion is installed in Axum; the coming there of Abba Salama, who explains to the priests attending the Ark its true significance.",28b,,,28b,,,,,ወእምዝ፡ ተጋብአት፡ ዛቲ፡ ባሕር፡ ከመ፡ ቀዳሚ። ወሶቤሃ፡ በጽሑ፡ ሠራዊተ፡ ሰሎሞን፡ ወሶበ፡ ነደ፡ አማዑቶሙ፡ ወውዕየ፡ ልቦሙ፡ ወድቁ፡ በገጾሙ፡ ወአንገርገሩ፡ ዲበ፡ ምድር,TRUE,High,
EMML (HMML) 642,493,Homily on the giving of the Law and the fashioning of the Tabernacle.,70a,,,70a,,,,,እኬልሕ፡ ወአነክር፡ እሴብሕ፡ ወእዜምር፡ ለክብረ፡ በዓላ፡ ለተቋመ፡ ማኅቶት፡ ዘወርቅ፡ እግዝእትነ፡ ንጽሕት፡ ወብርህት፡ ጽዮን፡ ሰማያዊት፡ ታቦተ፡ ሕግ፡ ዘበአማን,TRUE,High,
EMML (HMML) 642,494-B,Continuation of the preceding homily: The crossing of the Jordan and the conquest of Palestine [the ark of Zion carried across Jordan].,70b,,,70b,,,,,,FALSE,,
EMML (HMML) 642,495-A,King David and all Israel bring back the Ark of Zion.,72b,,,72b,,,,,,FALSE,,
EMML (HMML) 642,496-A,The Temple that King Solomon built for the Ark of Zion.,73b,,,73b,,,,,,FALSE,,
EMML (HMML) 642,497,God appears to King Solomon in a dream after the dedication of the Temple.,74b,,,74b,,,,,ንትመየጥኬ፡ ኀበ፡ ዜና፡ ነገር፡ ዘጽኑሕ፡ ለነ፡ በእንተ፡ መቅደስ፡ ዘሐነጸ፡ ሰሎሞን፡ ወልደ፡ ዳዊት፡ ይረድኦ,TRUE,High,
EMML (HMML) 642,497,God appears to King Solomon in a dream after the dedication of the Temple.,74b,,,74b,,,,,ንትመየጥኬ፡ ኀበ፡ ዜና፡ ነገር፡ ዘጽኑሕ፡ ለነ፡ በእንተ፡ መቅደስ፡ ዘሐነጸ፡ ሰሎሞን፡ ወልደ፡ ዳዊት፡ ይረድኦ,TRUE,High,
EMML (HMML) 642,499-A,"After the destruction of the Temple by Nebuchadnezzar, the Ark of Zion is hidden; the prophecy of Ezra concering it.",75a,,,75a,,,,,,FALSE,,
EMML (HMML) 642,500,The precious stones used in building the Temple.,75b,,,75b,,,,,,FALSE,,
EMML (HMML) 642,501,The vision of Zechariah concerning the Ark of Zion.,76a,,,76a,,,,,ወካዕበ፡ ስምዑኒ፡ እንግርክሙ፡ ዘይቤ፡ ዘካርያስ፡ ነቢይ፡ በእንተ፡ ዜናሃ፡ ለቅድስት፡ ጽዮን፡ ሰማያዊት፡ በካልእ፡ ወርኅ፡ ዓመተ፡ መንግሥቱ፡ ለዳርዮስ፡ ንጉሥ፡ ኮነ፡ ቃለ፡ እግዚአብሔር፡ ኀቤየ,TRUE,High,
EMML (HMML) 642,502,The Dormition and Transitus of Saint Mary.,98a,,,98a,,,,,ነገር፡ ዘበእንተ፡ ዕርገታ። ወሶበ፡ ሞተት፡ እግዝእትነ፡…. አኮ፡ ውስተ፡ ምድር፡ አላ፡ መሠጣ፡ መልአክ፡ እምዓራታ፡ ዘቦቱ፡ ይጸውርዋ፡ ምስለ፡ ዮሐንስ፡ ፍቁረ፡ እግዚእነ፡ ወአብጽሐ፡ ውስተ፡ ገነት,TRUE,High,
EMML (HMML) 642,503,Saint Mary heals a servant girl from a magic spell.,108b,,,108b,,,,,ወከመ፡ ኆፀ፡ ባሕር፡ ኍላቋሁ፡ ከማሁ፡ ኢይትረከብ፡ ኍልቈ፡ ተአምሪሃ፡ ለእግዝእትነ፡…. ርኁቅ፡ ውእቱ፡ እምልበ፡ መዋቲ፡ ኢይትረከብ፡ በኃሢሥ፡ ወኢይትሌለይ፡ በጥንቃቄ፡ በልሳነ፡ መዋቲ፡ ነባቢ፡ ኢይክል፡ ፍጻሜሁ። ወይእዜኒ፡ እንግርክሙ፡ በከመ፡ ሰማዕኩ፡ ቀዲሙ፡ በዕዝንየ፡ ወከማሁ፡ ርኢኩ፡ በአዕይንትየ፡ ዘገብረት፡ እግዝእትነ፡…. ተአምር፡ ወእዜኑ፡ ንስቲተ፡ እምተአምሪሃ፡ ለእግዝእትነ፡…. እንዘ፡ ያሌብወኒ፡ መንፈሰ፡ ወልዳ፡ ገባሬ፡ ዓለም፡ በጥበቢሁ፡ ሰጊድ፡ ይደሉ፡ ለስመ፡ ዚአሁ፡ ይእዜኒ፡ ወዘልፈኒ፡ ወለዓለመ፡ ዓለም፡ አሜን። ተብህለ፡ ከመ፡ ሀለወት፡ አሐቲ፡ ዓመት፡ በቤተ፡ አጋዕዝታ፡ ወሶበ፡ ሖሩ፡ አጋዕዝቲሃ፡ ኀዲጎሙ፡ ውስተ፡ ቤቶሙ፡ ወሠወረ፡ ሶቤሃ፡ ፀሐይ፡ ብርሃኖ,TRUE,High,
EMML (HMML) 642,504,"Daniel from Constantinople, who wanted to go to church to receive Communion even when there was fighting in the streets.",109a,,,109a,,,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ በሀገረ፡ ቍስጥንጥንየ፡ ዘስሙ፡ ዳንኤል፡ ዘይፈርሆ፡ ለእግዚአብሔር፡ ዘኵሎ፡ ይእኅዝ፡ በጸንዓ፡ ኃይሉ፡ ዘያርዕድ፡ ለሰማይ፡ ወያድለቅልቃ፡ ለምድር፡ በምጽአቱ,TRUE,High,
EMML (HMML) 642,505,"Deganna, the church builder, who was asked by King Aktab to build a temple for his pagan gods.",113b,,,113b,,,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ በሀገረ፡ ሳም፡ ዘስሙ፡ ዴገና፡ ሐናፄ፡ ቤተ፡ ክርስቲያን፡ ዘይጸርብ፡ ዕፀወ፡ ወይወቅር፡ ዕብነ,TRUE,High,
EMML (HMML) 642,506,"Sara from Mesot, who became insane and went about naked.",116b,,,116b,,,,,ወሀለወት፡ አሐቲ፡ ብእሲት፡ በሀገረ፡ ምሶት፡ ዘስማ፡ ሳራ፡ ዘታፈቅራ፡ ለእግዝእትነ፡…. ወባቲ፡ ደዌ፡ ዕፁበ፡ ወአኃዛ፡ ለዘኳንና፡ ነገርጓር,TRUE,High,
EMML (HMML) 642,507,"Barnabas from Sandafa, who used to venerate Saint Mary's icon.",120a,,,120a,,,,,ወሀሎ፡ አሐዱ፡ ብእሲ፡ በሀገረ፡ ሰንደፋ፡ ዘስሙ፡ በርናባስ፡ መፍቀሬ፡ ጸሎት፡ ወጾም፡ ወገያሴ፡ ቤተ፡ ክርስቲያን፡ ዘኮነ፡ ያፈቅራ፡ ለእግዝእትነ፡…. ወይተግህ፡ መዓልተ፡ ወሌሊተ፡ እንበለ፡ አጽርዖ፡ አንብቦ፡ ውዳሴሃ,TRUE,High,
EMML (HMML) 642,508,"Qawestos, the husband of Akroseya, becomes a disciple of Saint Clement.",136b,,,136b,,,,,ወሀሎ፡ አሐዱ፡ መኰንን፡ በሀገረ፡ ቃህራ፡ ዘያፈቅራ፡ ለእግዝእትነ፡…. ወይትቀነይ፡ ላቲ፡ ወይገብር፡ በዓለ፡ ፍልሰተ፡ ዚአሃ፡ ወብእሲቱ፡ ሰናይት፡ ወፈራሂተ፡ እግዚአብሔር፡ ወትከብር፡ በዓላ፡ ወሰንበታተ፡ ቦሙ፡ ፪፡ ውሉድ፡ እምድኅረ፡ ኮኑ፡ መካን፡ ዘወሀበቶሙ፡ እግዝእትነ,TRUE,High,
EMML (HMML) 642,509,The brother of Emperor Constantine who wanted to marry the empress while Constantine was on pilgrimage to Jerusalem.,188a,,,188a,,,,,ወሀሎ፡ አሐዱ፡ ንጉሥ፡ ዘስሙ፡ ቍስጠንጢኖስ፡ ወስመ፡ ብእሲቱ፡ ብራቲላ፡ ወታፈቅራ፡ ለእግዝእትነ፡…. ወተካየደ፡ ውእቱ፡ ንጉሥ፡ ምስለ፡ እግዚአብሔር፡ ከመ፡ ይሑር፡ ኢየሩሳሌም፡ ኀበ፡ ተሰቅለ,TRUE,High,
EMML (HMML) 642,510,Homily on the Annunciation and the Incarnation.,191b,,,191b,,,,,በእንተ፡ ስብከተ፡ ጌና፡ ወበእንተ፡ ማርያም፡ ወኤልሳቤጥ፡ ወበእንተ፡ ወልደ፡ እግዚአብሔር፡ ዝውእቱ፡ ቃል፡ ዘኢይትነገር። ሀበኒ፡ ቃለ፡ ዘይዜምር፡ ስብሐቲከ፡ ባዕል፡ ኅቡዕ፡ ዘሠምረ፡ ይትከሠት,TRUE,High,
EMML (HMML) 642,511,Homily on the Annunciation and the Incarnation: Continuation of the preceding homily: the miraculous conception of Saint John the Baptist.,192a,,,192a,,,,,ወናሁ፡ ኤልሳቤጥኒ፡ ፀንሰት፡ እንዘ፡ መካን፡ ይእቲ፡ እስመ፡ መንክር፡ ይእቲ፡ በመንክር፡ ተወክፈቶ,TRUE,High,
EMML (HMML) 642,512,Homily on the Annunciation and the Incarnation: Continuation of the preceding homily: the Visitation.,192b,,,192b,,,,,ወሖረት፡ እግዝእትነ፡ ማርያም፡ ትርአየ፡ ለዓረጊት፡ ወእንተ፡ በልየት፡ ፀንሰት፡ እስመ፡ አምነት፡ ቃለ፡ ዘሰምዓት,TRUE,High,
EMML (HMML) 642,513,Homily on the Annunciation and the Incarnation: Continuation of the preceding homily.,193a,,,193a,,,,,ወፈነወ፡ በአፈ፡ ገብርኤል፡ መልአክ፡ ኀበ፡ ወለተ፡ ዳዊት፡ ወተምህረት፡ እግዝእትነ፡ ማርያም፡ ምስጢረ፡ ኅቡዓ፡ ባሕቲታ፡ ወከሠተት፡ ለሰብእ፡ ዘታነገራ፡ መልአክ,TRUE,High,
EMML (HMML) 642,514,Homily on the Annunciation and the Incarnation: Continuation of the preceding homily.,193b,,,193b,,,,,ወኤልሳቤጥኒ፡ እንዘ፡ ዓዲ፡ እስመ፡ ምልዕተ፡ መንፈስ፡ ይእቲ፡ አዕመረት፡ አንፈርዕፆቶ፡ ለሕፃን፡ ወቀፀበቶ፡ ለአቡሁ,TRUE,High,
EMML (HMML) 642,515,Homily on the Annunciation and the Incarnation: Continuation of the preceding homily.,193b,,,193b,,,,,ወተመይጠት፡ ትግባዕ፡ ኀበ፡ ቤተ፡ እግዝእትነ፡…. ወእምድኅረ፡ ዝንቱ፡ እስመ፡ በጽሐ፡ ጊዜሃ፡ ትለድ፡ ወሌዋዊ፡ ዮሴፍ፡ ተወክፈ፡ ወአዕመረ፡ ከመ፡ ፀንሰት፡ እግዝእትነ,TRUE,High,
EMML (HMML) 642,516,Homily on the Annunciation and the Incarnation: Continuation of the preceding homily.,194b,,,194b,,,,,ምስጢር፡ ኅቡዕ፡ ዘተነግረ፡ እምኀበ፡ አብ፡ አምላክከ፡ ይዕቀብዎ፡ ከመ፡ ኢትክሥቱ፡ ለዘአፍአ,TRUE,High,
EMML (HMML) 642,518,The mourning of Saint John the Baptist for his mother.,200a,,,200a,,,,,ወሀሎ፡ ቅዱስ፡ ዮሐንስ፡ መጥምቅ፡ እንዘ፡ ገዳመ፡ አጐየየቶ፡ እሙ፡ ኤልሳቤጥ፡ ውስተ፡ ገዳም፡ አመ፡ ቀተሎሙ፡ ሄሮድስ፡ ለሕፃናት,TRUE,High,
EMML (HMML) 642,519,In a vision Saint Mary is shown the Paradise of the Just.,201a,,,201a,,,,,ወትቤ፡ እግዝእትነ፡…. ወአውሥአኒ፡ ወይቤለኒ፡ ወልድየ፡ ንዒ፡ ኀቤየ፡ ኦእምየ፡ ናንሶሱ፡ ኀበ፡ ገነተ፡ ጻድቃን,TRUE,High,
EMML (HMML) 642,520,Saint Mary's promises to those who are devoted to her.,201b,,,201b,,,,,ስምዑ፡ እንግርክሙ፡ ውሉደ፡ ጥምቀት፡ ዘትቤ፡ እግዝእትነ፡…. ዕድ፡ ወአንስት፡ አዕሩግ፡ ወሕፃናት፡ ቀሳውስት፡ ወዲያቆናት፡ እለ፡ ትቀውሙ፡ ዝየ፡ ለሰሚዓ፡ ተአምሪሃ፡ ለእግዝእትነ፡…. ወላዲተ፡ አምላክ፡ ክቡር፡ ወልዑል፡ ወሥሙር፡ ወታስምዐነ፡ ቃለ፡ ፍሥሐ፡ ወሐሴት፡ አሜን፡ ወአሜን። ወትቤ፡ ለኒ፡ በዝዓለም፡ አዓቅበክሙ፡ እምዕለት፡ እኪት፡ ወእምሰዓታተ፡ መንሱት,TRUE,High,
EMML (HMML) 6640,7,"When the Holy Family encounters brigands during their return journey from Egypt, Christ repairs the broken sword of Tetos.",49r,,,49r,,,,,,FALSE,,
EMML (HMML) 6640,13,"The election of Patriarch Matthew I ,",181r,,,181r,,,,,,FALSE,,
EMML (HMML) 6640,16,"A nun sacristan elopes with a priest, but afterwards they repent.",28v,,,28v,,,,,,FALSE,,
EMML (HMML) 6640,19,The mighty Goliath threatens to destroy the monastery of Saint Mary.,19r,,,19r,,,,,,FALSE,,
EMML (HMML) 6640,27,The events that occurred during the captivity of Abbots Samuˀel of Däbrä Qaləmon and John of Scete.,20v,,,20v,,,,,,FALSE,,
EMML (HMML) 6640,33,The Muslims who stole the furnishings of a church of Saint Mary located near the western boundary of Ethiopia and were struck by lightning.,22a,,,22a,,,,,,FALSE,,
EMML (HMML) 6640,43,A thief is hanged upside down with the objects he stole from the church of Saint Mary in Sebkahad.,32a,,,32a,,,,,,FALSE,,
EMML (HMML) 6640,46,The priest Thomas sees Saint Mary inscribing the names of those who praise her on the fiery chariot of gold.,31a,,,31a,,,,,,FALSE,,
EMML (HMML) 6640,48,"Tekta, who is childless, has a dream about ten generations ending with the moon and the sun.",29a,,,29a,,,,,,FALSE,,
EMML (HMML) 6640,50,The prophecy of Ezra concerning the Ark of Zion (continued).,81b,,,81b,,,,,,FALSE,,
EMML (HMML) 6640,54,A barren woman conceives and bears salda Masqal.,26b,,,26b,,,,,,FALSE,,
EMML (HMML) 6640,57,"Eusebius, whom Saint Mary took to Heaven.",36b,,,36b,,,,,,FALSE,,
EMML (HMML) 6640,59,The woman who was crossing a river on a raft [mezlal].,34b,,,34b,,,,,,FALSE,,
EMML (HMML) 6640,61,The vision of Saint John in the Apocalypse.,38b,,,38b,,,,,,FALSE,,
EMML (HMML) 6640,66,"When the Holy Family encounters brigands during their return journey from Egypt, Christ repairs the broken sword of Tetos.",80b,,,80b,,,,,,FALSE,,
EMML (HMML) 6640,68,"When the Holy Family encounters brigands during their return journey from Egypt, Christ repairs the broken sword of Tetos.",39b,,,39b,,,,,,FALSE,,
EMML (HMML) 6640,69,"When the Holy Family encounters brigands during their return journey from Egypt, Christ repairs the broken sword of Tetos.",90a,,,90a,,,,,,FALSE,,
EMML (HMML) 6640,83,"When the Holy Family encounters brigands during their return journey from Egypt, Christ repairs the broken sword of Tetos.",42a,,,42a,,,,,,FALSE,,
